code,name,latitude,longitude
6746,Métro Acadie (de l'Acadie / Beaumont),45.5235748,-73.6234429
6747,Waverly / St-Zotique,45.5305053,-73.6147083
6748,Young / Wellington,45.4928253,-73.5579783
6749,St-Jacques / St-Laurent,45.5064212,-73.5564655
6750,de Mentana / Gilford,45.5287236,-73.5838589
6752,Hutchison / Beaubien,45.5260585,-73.6129689
6753,Centre ÉPIC (St-Zotique / 40e avenue),45.574147,-73.5746214
6754,Dubois / Eadie,45.4575968,-73.5905286
7001,Ball / Querbes,45.5311775,-73.632136
7002,Tolhurst / Fleury,45.5440792,-73.6673574
7003,Métro Guy-Concordia (Guy / St-Catherine),45.4949815,-73.5777327
7004,Émile-Journault / de Chateaubriand,45.5498332,-73.6406326
7005,Marquette / Fleury,45.5673521,-73.6537874
7006,Clark / Fleury,45.5476576,-73.6655617
7007,Kirkfield / de Chambois,45.5129332,-73.6338902
7008,Garnier / Everett,45.5476247,-73.6120248
7009,Place Émilie-Gamelin (St-Hubert / de Maisonneuve),45.5159013,-73.5599484
7010,Earnscliffe / Queen-Mary,45.4818451,-73.6303738
7011,Panet / Ste-Catherine,45.5198453,-73.5546389
7012,St-Hubert / René-Lévesque,45.5143808,-73.5563949
7013,Benny / Sherbrooke,45.464877,-73.6265972
7014,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50364,-73.618269
7015,Parc des Rapides (LaSalle / 6e avenue),45.4294714,-73.5930992
7016,Métro Langelier (Langelier / Sherbrooke),45.5828466,-73.5424764
7017,Bennett / Ste-Catherine,45.5530533,-73.5324275
7018,Valois / Ste-Catherine,45.5452297,-73.5372502
7019,Casgrain / St-Viateur,45.5275129,-73.5987908
7020,St-Germain / Hochelaga,45.5436988,-73.5536733
7021,Dollard / Van Horne,45.5191529,-73.6164692
7022,Durocher / Bernard,45.5222253,-73.6066872
7023,8e avenue / Jarry,45.5616903,-73.610512
7024,Métro Laurier (Berri / St-Joseph),45.5272311,-73.5867262
7042,Alexandra / Jean-Talon,45.5323306,-73.6201867
7025,St-Dominique / Bernard,45.5279333,-73.6012225
7026,Maguire / Henri-Julien,45.5270411,-73.5934706
7027,Fullum / Marie-Anne,45.5365054,-73.5680392
7028,de Gaspé / St-Viateur,45.5277483,-73.5974389
7029,Cartier / Masson,45.5380207,-73.5835236
7030,de Bordeaux / Marie-Anne,45.5334091,-73.5706571
7031,Berri / Rachel,45.5228777,-73.5774806
7032,Drolet / Laurier,45.5262519,-73.5897584
7033,Aylmer / Prince-Arthur,45.5085669,-73.5776979
7034,Atwater / Greene,45.4804951,-73.5778266
7035,Fullum / Gilford,45.5392237,-73.5738368
7036,Labadie / du Parc,45.5198947,-73.5968274
7037,Hutchison / Sherbrooke,45.5078435,-73.5720961
7038,Guilbault / Clark,45.5141079,-73.5752302
7039,du Mont-Royal / Augustin-Frigon,45.5437632,-73.5677201
7040,St-Urbain / Beaubien,45.5295474,-73.6107185
7041,Grand Boulevard / de Terrebonne,45.470535,-73.6316572
7043,Ernest-Gendreau / du Mont-Royal,45.5497137,-73.5638483
7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.579325,-73.5705042
7045,Casgrain / Mozart,45.5347273,-73.6147928
7046,de Maisonneuve / Mansfield (nord),45.5023861,-73.5733379
7047,Ottawa / Peel,45.4939202,-73.5595018
7048,Métro Angrignon (Lamont /  des Trinitaires),45.4470592,-73.6022951
7049,Parc de Dieppe,45.5018635,-73.543961
7050,Ottawa / William,45.4897273,-73.5640629
7051,Jogues / Allard,45.4500203,-73.6003062
7052,Shearer / Centre,45.4828251,-73.5620633
7053,Ropery / Augustin-Cantin,45.4809141,-73.5684603
7054,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178
7055,Rose-de-Lima / Workman,45.4802642,-73.5809936
7056,Bibliothèque de Verdun (Brown / Bannantyne),45.448262,-73.5778561
7057,2e avenue / Wellington,45.4578935,-73.5675282
7058,Gordon / Wellington,45.461078,-73.567307
7059,Argyle / de Verdun,45.4530158,-73.571915
7060,de l'Église / de Verdun,45.4630011,-73.571569
7061,de Castelnau / Lajeunesse,45.5403962,-73.6168179
7062,William / Robert-Bourassa,45.4971653,-73.5593301
7063,Drolet / Jarry,45.5419546,-73.6299419
7064,Clark / de Liège,45.5399838,-73.6381347
7065,de Lanaudière / Bélanger,45.5436509,-73.6056505
7066,St-Urbain / de la Gauchetière,45.5070781,-73.5613954
7067,City Councillors / du President-Kennedy,45.506251,-73.5713907
7068,des Bassins / Richmond,45.4876991,-73.564893
7069,Jeanne-Mance / René-Lévesque,45.5063713,-73.564201
7070,Bourgeoys / Favard,45.4799304,-73.555921
7071,St-Mathieu / Sherbrooke,45.4957891,-73.5825956
7072,Beaudry / Sherbrooke,45.5230349,-73.5653946
7073,Logan / de Champlain,45.5231943,-73.5558426
7074,St-André / Robin,45.5181281,-73.5618514
7075,CIUSSS (du Trianon / Pierre-de-Coubertin),45.587192,-73.5313922
7076,Tupper / du Fort,45.4912296,-73.5807824
7077,Jean Langlois / Fullum,45.5265,-73.5457528
7078,Hochelaga / Chapleau,45.5344529,-73.559652
7079,Notre-Dame / Gauvin,45.5001053,-73.5601991
7080,du President-Kennedy / Union,45.5051022,-73.5718788
7081,de Maisonneuve / Berri,45.5156698,-73.5610092
4000,Jeanne-d'Arc / Ontario,45.5495977,-73.5418743
4001,Graham / Brookfield,45.5202224,-73.6298561
4002,Graham / Wicksteed,45.5169365,-73.640483
7082,Métro Lionel-Groulx,45.4829751,-73.5797605
7084,McTavish / Sherbrooke,45.5028128,-73.5760242
7083,Parc de Bullion (de Bullion / Prince-Arthur),45.5156043,-73.572135
7085,Centre récréatif Édouard-Rivet,45.6283011,-73.5002491
7086,Parc de l'Hôtel-de-Ville (Ste-Marie / Ste-Julie),45.629253,-73.4954506
7087,René-Lévesque / 9e avenue,45.6407393,-73.5008258
7088,Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),45.6514058,-73.5004127
7089,du Tricentenaire / Prince-Albert,45.6495459,-73.4919155
7090,de St-Firmin / Fleury,45.5706566,-73.6518422
7091,Fleury / André-Jobin,45.5760003,-73.6467648
7092,Gare Bois-de-Boulogne,45.5397255,-73.6771649
7093,Laforest / Dudemaine,45.5398065,-73.6872661
7094,Alfred Laliberté / de Poutrincourt,45.5330803,-73.6945966
7095,Chabanel / de l'Esplanade,45.5406855,-73.6533764
7096,Chabanel / du Parc,45.5383077,-73.6548838
7097,Bélanger / des Galeries d'Anjou,45.5972211,-73.5627902
7099,Grey / Sherbrooke,45.4763443,-73.6062594
7098,Parc d'Antioche (Place d'Antioche / St-Zotique),45.5953519,-73.5585898
7100,des Jockeys / Décarie,45.4940443,-73.6544949
7101,Métro de la Savane (de Sorel / Bougainville),45.5004509,-73.6614284
7102,Graham / Kindersley,45.51405,-73.6472556
7103,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205
7104,8e avenue / Notre-Dame Lachine,45.4349872,-73.6707987
7105,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915
7106,Victoria / 18e avenue Lachine,45.4357935,-73.6801904
7107,18e avenue / St-Joseph Lachine,45.4329767,-73.6808154
7108,Gagne / LaSalle,45.4224514,-73.601194
7109,Cégep André-Laurendeau,45.4356758,-73.6054748
7110,LaSalle / 37e avenue,45.4163102,-73.6129159
7111,Parc Highlands (Highlands / LaSalle),45.4261235,-73.6574158
7112,Newman / Senkus,45.4440431,-73.6137521
7113,Casgrain / Maguire,45.5259326,-73.5952529
7114,Smith / Peel,45.4927606,-73.5564105
7115,Métro Radisson (Sherbrooke / des Groseilliers),45.589175,-73.5396561
7116,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.5967965,-73.5351795
7117,François-Boivin / Bélanger,45.5925962,-73.5661751
7118,Tellier / des Futailles,45.58601,-73.5218382
7119,Notre-Dame / Liébert,45.5928026,-73.5104656
7120,Bennett / Pierre-de-Coubertin,45.5581597,-73.5484001
7121,Liébert / Hochelaga,45.5958746,-73.523528
7122,de Belleville / Fleury,45.58116,-73.6412434
7123,des Récollets / Martial,45.5908919,-73.6406171
7124,Dollard / Bernard,45.5167827,-73.6114226
7125,Rosemont / Viau,45.5683302,-73.5666633
7126,41e avenue / Rosemont,45.5717898,-73.564315
7127,Jeanne-Mance / Beaubien,45.5276501,-73.6122997
7128,Ste-Croix / Tassé,45.5195395,-73.6851633
7129,de l'Eglise / St-Germain,45.5125592,-73.6770107
7130,Métro du Collège (Cartier / Décarie),45.508439,-73.6729646
7131,Bibliothèque du Boisé (Thimens / Todd),45.5040086,-73.7044175
7132,Notre-Dame-de-Grâce / Westmount,45.4804671,-73.6112231
7133,Thimens / Alexis-Nihon,45.5089785,-73.6985636
7134,Sherbrooke / Vignal,45.4898298,-73.5896777
7135,Marmier,45.5310066,-73.5987988
7136,Beaudet / Marcel-Laurin,45.5068432,-73.6817569
7137,de Lisieux / Jean-Talon,45.5793494,-73.581681
7138,Dumesnil / Bélanger,45.587778,-73.5693535
7139,Glengarry / Graham,45.50919,-73.6603206
7140,St-Jacques / des Seigneurs,45.4891857,-73.5719003
7141,Turgeon / Notre-Dame,45.4788885,-73.5819894
7142,Elgar / de l'Île-des-Sœurs,45.4568232,-73.5468042
7143,LaSalle / Godin,45.4469345,-73.5721993
7144,Hickson / Wellington,45.4648925,-73.5669979
7145,Argyle / Bannantyne,45.4533188,-73.5767752
7146,Lusignan / St-Jacques,45.4922591,-73.5694152
7147,Métro de Castelnau (de Castelnau / St-Laurent),45.5357088,-73.6196235
7148,Papineau / Émile-Journault,45.5598837,-73.6335683
7149,16e avenue / Jean-Talon,45.5624401,-73.5953334
6437,Melville / de Maisonneuve,45.4818402,-73.595379
7150,du Souvenir / Chomedey,45.5518864,-73.7444401
7151,Métro Montmorency (de l'Avenir / Jacques-Tétreault),45.558109,-73.7195975
7152,Parc St-Claude (7e avenue / 8e rue),45.5626682,-73.6923623
7153,Métro Cartier (des Laurentides / Cartier),45.5600297,-73.6813357
8080,Robin / 15e rue,45.5594955,-73.6989176
8081,Legrand / Cartier,45.552535,-73.70749
8056,de Gaspé / Marmier,45.5295385,-73.6013469
8052,Cégep Marie-Victorin,45.6174998,-73.6060113
8012,Hôpital Sacré-Coeur (Forbes),45.5318647,-73.7135518
8015,Parc du Mall (Cholet / Honoré-Beaugrand),45.599843416440486,-73.54470133781433
8017,Parc Van Horne (de la Peltrie / de Westbury),45.4905688,-73.6385947
8011,Parc nature de l'Île-de-la-Visitation (Gouin / Bruchési),45.5782708,-73.6559513
8013,Parc Henri-Julien (Legendre / Henri-Julien),45.5460356,-73.6465985
8045,REV (Souligny / Desmarteau),45.6046208,-73.5159963
8042,des Ormeaux / de Grosbois,45.6059017,-73.5343695
8020,Parc MacDonald (Earnscliffe / Dupuis),45.484919,-73.6374146
8068,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),45.5129939,-73.6824985
8053,Molson / William-Tremblay,45.5415485,-73.5650124
8047,Parc St-Laurent (Salk / Henri-Bourassa),45.6055325,-73.6280242
8048,Parc Langelier - Marie-Victorin,45.6144298,-73.6122333
8046,Mairie d'arrondissement Montréal-Nord (Hébert / Place de l'Hôtel-de-Ville),45.5939452,-73.6384445
8071,Gare d'autocars de Montréal (Berri / Ontario),45.5169262,-73.5642573
8036,Messier / St-Joseph,45.5394606,-73.5760564
8069,Ateliers municipaux de St-Laurent (Cavendish / Poirier),45.5061758,-73.7111861
8022,Centre des loisirs (Tassé / Grenet),45.5147343,-73.691449
